-7.245000, 7.796250, -0.472500; -2.892922, 5.994021, 7.034898; 0.000008, -0.000046, -0.000139;
-10.123750, -2.721250, 4.725000; -2.333002, 5.936593, 7.077969; 0.000008, -0.000046, -0.000139;
-14.813750, -8.330000, 8.356250; -2.821138, 6.137590, 6.769295; 0.000008, -0.000048, -0.000139;
-15.102500, -0.560000, 3.123750; -2.907279, 6.065805, 6.582655; 0.000008, -0.000048, -0.000139;
-16.021250, -5.897500, 4.690000; -3.151347, 6.230910, 6.324230; 0.000008, -0.000048, -0.000139;
-15.916250, -3.517500, 0.708750; -2.885744, 6.230910, 6.439085; 0.000007, -0.000049, -0.000139;
-18.156250, -6.947500, 3.561250; -3.043670, 6.331409, 6.252446; 0.000007, -0.000049, -0.000139;
-16.275000, -7.227500, 4.873750; -3.201596, 6.403193, 6.094519; 0.000007, -0.000049, -0.000139;
-5.958750, -5.967500, 9.546250; -3.287738, 6.611369, 6.080163; 0.000006, -0.000051, -0.000139;
4.340000, -5.696250, 9.948750; -3.538985, 6.446264, 6.022734; 0.000006, -0.000051, -0.000139;
-2.327500, -3.710000, 12.836250; -3.237489, 6.474978, 5.958128; 0.000006, -0.000051, -0.000139;
-3.762500, -6.982500, 13.580000; -3.768696, 6.288338, 6.015556; 0.000006, -0.000051, -0.000139;
-5.320000, -6.746250, 15.277500; -3.962514, 6.223732, 5.879165; 0.000004, -0.000051, -0.000140;
0.857500, -3.683750, 15.750000; -4.055834, 6.410372, 5.864808; 0.000004, -0.000051, -0.000140;
10.885000, -2.161250, 15.155000; -4.328616, 5.843273, 5.620740; 0.000004, -0.000051, -0.000140;
16.992500, -0.910000, 12.950000; -4.350152, 6.058627, 6.360123; 0.000002, -0.000050, -0.000141;
8.863750, -4.235000, 14.192500; -4.486542, 5.886343, 6.252446; 0.000002, -0.000050, -0.000141;
1.461250, -1.977500, 10.430000; -4.744967, 5.735596, 6.151947; 0.000002, -0.000050, -0.000141;
-0.052500, 1.207500, 5.731250; -4.888536, 5.757131, 6.137590; -0.000001, -0.000049, -0.000141;
2.248750, -0.166250, 5.783750; -4.723432, 5.419743, 6.180661; -0.000001, -0.000049, -0.000141;
2.581250, -1.575000, 7.131250; -4.989035, 5.505885, 6.216553; -0.000001, -0.000049, -0.000141;
6.492500, -1.636250, 8.601250; -5.010570, 5.304888, 6.116054; -0.000002, -0.000049, -0.000141;
12.853750, 6.571250, 2.467500; -5.190032, 5.362316, 6.015556; -0.000002, -0.000049, -0.000141;
28.341249, 23.773750, -6.090000; -5.082355, 4.974678, 6.051448; -0.000002, -0.000049, -0.000141;
27.510000, 9.651250, -0.157500; -4.400401, 4.730610, 7.070791; -0.000002, -0.000049, -0.000141;
12.171250, -0.157500, 7.997500; -4.795217, 4.601398, 6.898508; -0.000001, -0.000045, -0.000143;
10.990000, 1.881250, 6.571250; -4.938786, 4.651647, 6.934400; -0.000001, -0.000045, -0.000143;
6.291250, 2.913750, 3.421250; -5.204389, 4.630112, 7.128218; -0.000001, -0.000045, -0.000143;
4.208750, 2.660000, 1.111250; -4.938786, 4.357330, 7.042077; -0.000002, -0.000044, -0.000143;
1.496250, -0.428750, 0.813750; -5.017749, 4.350152, 6.999006; -0.000002, -0.000044, -0.000143;
6.002500, 0.157500, 2.248750; -5.060820, 4.185047, 6.862615; -0.000002, -0.000044, -0.000143;
8.881250, 4.025000, 2.397500; -5.139783, 4.019942, 6.927222; -0.000002, -0.000042, -0.000144;
12.136250, 15.680000, 0.105000; -4.989035, 4.012764, 7.128218; -0.000002, -0.000042, -0.000144;
12.862500, 0.743750, 3.088750; -5.082355, 3.826123, 7.156932; -0.000002, -0.000042, -0.000144;
11.856250, 3.990000, 4.471250; -4.845466, 3.754339, 7.307680; -0.000002, -0.000041, -0.000144;
8.872500, 6.098750, 3.850000; -4.981857, 3.625126, 7.192825; -0.000002, -0.000041, -0.000144;
10.430000, 8.522500, 0.507500; -5.067998, 3.546163, 7.558927; -0.000002, -0.000041, -0.000144;
12.547500, 13.510000, -0.297500; -4.788038, 3.510271, 7.601997; -0.000003, -0.000039, -0.000144;
14.000000, 3.045000, 0.315000; -4.795217, 3.237489, 7.630711; -0.000003, -0.000039, -0.000144;
11.488750, 3.421250, 1.303750; -4.744967, 2.900101, 7.695317; -0.000003, -0.000039, -0.000144;
19.687500, 6.343750, 0.682500; -4.831109, 3.115455, 7.874779; -0.000003, -0.000039, -0.000144;
15.505000, 4.585000, 4.663750; -5.010570, 2.749353, 8.305488; -0.000001, -0.000038, -0.000146;
10.596250, -2.747500, 3.552500; -5.132605, 1.988436, 7.429714; -0.000001, -0.000038, -0.000146;
10.552500, -6.405000, 5.678750; -5.175675, 0.911665, 6.762116; -0.000001, -0.000038, -0.000146;
15.190001, 7.306250, 2.738750; -4.917250, 2.167897, 7.716853; -0.000002, -0.000035, -0.000146;
18.278749, 11.165000, 1.601250; -5.060820, 2.254039, 7.716853; -0.000002, -0.000035, -0.000146;
22.636250, 1.207500, 5.328750; -5.326423, 1.952543, 7.953742; -0.000002, -0.000035, -0.000146;
27.886250, 5.258750, 3.115000; -5.118248, 1.485943, 7.896315; -0.000002, -0.000033, -0.000146;
30.642500, 12.075000, -1.452500; -5.168497, 1.184447, 8.348557; -0.000002, -0.000033, -0.000146;
35.551250, -13.536250, 6.938750; -5.283352, 0.739382, 8.312666; -0.000002, -0.000033, -0.000146;
30.537500, 4.786250, 4.436250; -5.376672, 0.445065, 7.925029; -0.000003, -0.000027, -0.000147;
30.764999, -1.863750, 2.957500; -5.297709, 0.043071, 7.896315; -0.000003, -0.000027, -0.000147;
29.837500, 1.365000, 2.205000; -5.405386, -0.043071, 7.925029; -0.000003, -0.000027, -0.000147;
26.809999, -7.735000, 3.491250; -5.419743, -0.430708, 8.054240; -0.000003, -0.000027, -0.000147;
28.236250, -1.225000, 3.193750; -5.670990, -0.674776, 7.881958; -0.000004, -0.000022, -0.000147;
28.700001, -4.147500, 5.433750; -5.405386, -0.947558, 7.817351; -0.000004, -0.000022, -0.000147;
29.347500, 6.991250, 2.205000; -5.527420, -1.328017, 7.759924; -0.000004, -0.000022, -0.000147;
24.080000, 2.415000, 5.241250; -5.778666, -1.564906, 7.745567; -0.000004, -0.000018, -0.000145;
23.511250, 7.218750, 3.937500; -5.635098, -1.866402, 7.788638; -0.000004, -0.000018, -0.000145;
20.020000, -1.741250, 2.485000; -5.613562, -2.002793, 7.544569; -0.000004, -0.000018, -0.000145;
26.818750, 15.443750, -0.035000; -5.706882, -2.584249, 7.616354; -0.000005, -0.000015, -0.000144;
30.283751, 10.666250, -0.061250; -5.563312, -2.505285, 7.472785; -0.000005, -0.000015, -0.000144;
37.922501, 10.123750, 1.067500; -5.505885, -2.928815, 7.566105; -0.000005, -0.000015, -0.000144;
32.086250, 5.153750, -0.166250; -5.283352, -3.208775, 7.515856; -0.000003, -0.000011, -0.000142;
33.389999, 0.341250, 2.747500; -5.656632, -3.797409, 7.092326; -0.000003, -0.000011, -0.000142;
24.263750, 9.100000, 4.620000; -5.534599, -3.940979, 7.264609; -0.000003, -0.000011, -0.000142;
20.588751, 12.005000, 5.346250; -5.254639, -3.811766, 7.077969; -0.000003, -0.000011, -0.000142;
18.182501, 13.133750, 0.875000; -5.218746, -4.307081, 6.776474; -0.000002, -0.000007, -0.000140;
25.357500, 14.481250, 4.663750; -5.046463, -4.228117, 6.632905; -0.000002, -0.000007, -0.000140;
21.761250, 18.585001, 7.210000; -5.455636, -4.967500, 6.754938; -0.000002, -0.000007, -0.000140;
19.809999, 20.055000, 9.817500; -4.666004, -4.788038, 6.776474; -0.000001, -0.000005, -0.000137;
13.300000, 18.934999, 9.843750; -4.594219, -5.513063, 7.099505; -0.000001, -0.000005, -0.000137;
11.462500, 7.621250, 5.258750; -4.859823, -5.261817, 6.611369; -0.000001, -0.000005, -0.000137;
14.525000, 11.978750, 6.142500; -4.529613, -5.513063, 6.697510; 0.000002, -0.000003, -0.000135;
19.013750, 18.059999, 8.093750; -4.543970, -5.469992, 6.252446; 0.000002, -0.000003, -0.000135;
12.836250, 14.691250, 8.093750; -4.421936, -5.922236, 6.589833; 0.000002, -0.000003, -0.000135;
18.602501, 9.450000, 1.942500; -4.414758, -6.130411, 6.424728; 0.000003, -0.000001, -0.000132;
11.786250, 9.047500, 4.646250; -4.299902, -6.374480, 6.510870; 0.000003, -0.000001, -0.000132;
18.392500, 15.400000, 6.483750; -4.012764, -6.460621, 6.245267; 0.000003, -0.000001, -0.000132;
23.091249, 10.386250, 7.700000; -4.113262, -6.510870, 5.986842; 0.000003, -0.000001, -0.000132;
19.530001, 10.526250, 7.603750; -3.732803, -6.582655, 5.864808; 0.000004, 0.000001, -0.000130;
18.541250, 11.961250, 8.303750; -3.919444, -6.697510, 5.929414; 0.000004, 0.000001, -0.000130;
16.590000, 11.007500, 9.266250; -3.632305, -7.164111, 5.728417; 0.000004, 0.000001, -0.000130;
12.302500, 29.172501, 13.378750; -3.818945, -6.848258, 5.448457; 0.000005, 0.000002, -0.000127;
20.895000, 10.185000, 9.450000; -2.864209, -7.709674, 5.419743; 0.000005, 0.000002, -0.000127;
25.270000, 12.512500, 12.993750; -3.330809, -7.774281, 5.520242; 0.000005, 0.000002, -0.000127;
21.726250, 5.398750, 16.257500; -3.244667, -7.731210, 5.556134; 0.000006, 0.000002, -0.000124;
3.176250, 13.798750, 16.896250; -3.395415, -7.731210, 4.967500; 0.000006, 0.000002, -0.000124;
-15.750000, 8.855000, 23.275000; -3.661018, -6.912865, 4.902894; 0.000006, 0.000002, -0.000124;
-28.936251, 18.322500, 23.590000; -2.282753, -8.126026, 5.168497; 0.000010, -0.000000, -0.000124;
-51.668751, 33.215000, 32.296249; -2.009971, -7.874779, 5.556134; 0.000010, -0.000000, -0.000124;
-27.711250, 23.485001, 25.786249; -1.105484, -7.271788, 6.439085; 0.000010, -0.000000, -0.000124;
-20.055000, 20.719999, 24.596251; -1.672583, -7.774281, 5.943771; 0.000014, -0.000004, -0.000125;
-17.578751, 36.575001, 25.821251; -1.083949, -7.286145, 6.080163; 0.000014, -0.000004, -0.000125;
-10.403750, 52.465000, 38.001251; -0.265603, -6.977471, 7.077969; 0.000014, -0.000004, -0.000125;
-24.517500, 24.561251, 27.991251; -0.373280, -7.113862, 6.151947; 0.000014, -0.000004, -0.000125;
-34.912498, 33.626251, 27.501249; 0.114855, -6.855436, 6.668797; 0.000017, -0.000007, -0.000123;
-29.032499, 8.933750, 13.405000; 0.868595, -6.654440, 7.178468; 0.000017, -0.000007, -0.000123;
-39.628750, 24.683750, 14.498750; 0.373280, -6.604190, 6.848258; 0.000017, -0.000007, -0.000123;
-33.031250, 11.287500, 20.352501; 1.220340, -6.230910, 7.523034; 0.000020, -0.000012, -0.000124;
-34.474998, 36.785000, 14.892500; 0.294317, -5.764309, 7.616354; 0.000020, -0.000012, -0.000124;
-55.545002, 3.316250, 17.797501; 1.493121, -5.642276, 7.968099; 0.000020, -0.000012, -0.000124;
-51.660000, 6.116250, 7.131250; 1.643869, -4.716253, 8.011170; 0.000020, -0.000015, -0.000125;
-48.457500, 0.148750, 4.620000; 1.256232, -4.723432, 8.255238; 0.000020, -0.000015, -0.000125;
-41.868752, -1.548750, 6.440000; 1.629512, -4.156333, 8.657232; 0.000020, -0.000015, -0.000125;
-34.991249, 4.068750, 0.726250; 1.012164, -3.818945, 8.405986; 0.000022, -0.000019, -0.000128;
-30.502501, -2.528750, -0.918750; 1.191626, -3.460021, 8.721838; 0.000022, -0.000019, -0.000128;
-29.207500, -1.146250, -4.558750; 1.371087, -3.431308, 8.980263; 0.000022, -0.000019, -0.000128;
-27.072500, -2.555000, -5.092500; 1.213161, -2.943172, 8.987442; 0.000022, -0.000019, -0.000128;
-24.132500, 1.198750, -2.896250; 1.177269, -2.455036, 8.915657; 0.000020, -0.000020, -0.000130;
-23.266251, -3.788750, -0.472500; 1.091127, -2.318645, 9.123833; 0.000020, -0.000020, -0.000130;
-21.131250, -3.570000, -1.951250; 0.947558, -2.333002, 9.238688; 0.000020, -0.000020, -0.000130;
-25.891251, -10.290000, 0.682500; 1.177269, -1.923829, 9.482756; 0.000020, -0.000022, -0.000131;
-18.751249, -3.543750, -5.048750; 0.588634, -1.959722, 9.145368; 0.000020, -0.000022, -0.000131;
-24.176250, -19.801250, -7.332500; 0.057428, -1.485943, 9.145368; 0.000020, -0.000022, -0.000131;
-17.587500, -12.862500, -8.356250; 0.588634, -1.493121, 9.518648; 0.000018, -0.000022, -0.000133;
-23.178751, -5.880000, -10.640000; -0.143569, -1.586441, 9.367901; 0.000018, -0.000022, -0.000133;
-18.716249, -1.968750, -3.780000; 0.344566, -0.904487, 9.324830; 0.000018, -0.000022, -0.000133;
-9.021250, 9.213750, -7.883750; -0.043071, -1.198804, 9.389436; 0.000016, -0.000023, -0.000134;
-13.361250, -7.717500, -8.531250; 0.071785, -0.854238, 9.777073; 0.000016, -0.000023, -0.000134;
-6.562500, -6.387500, -7.420000; -0.014357, -0.890130, 9.403793; 0.000016, -0.000023, -0.000134;
-3.727500, -13.247500, -3.675000; 0.000000, -0.868595, 9.891929; 0.000016, -0.000023, -0.000134;
-2.126250, -7.892500, -12.941250; -0.495314, -0.803988, 9.418150; 0.000015, -0.000023, -0.000136;
-2.143750, -5.197500, -7.323750; -0.631705, -0.825524, 9.418150; 0.000015, -0.000023, -0.000136;
-1.837500, -8.653750, -2.196250; -0.430708, -0.581456, 9.533005; 0.000015, -0.000023, -0.000136;
0.017500, 8.338750, -3.185000; -0.401994, -0.868595, 9.489935; 0.000014, -0.000022, -0.000136;
-4.095000, 5.547500, -5.722500; -0.725025, -0.760918, 9.446863; 0.000014, -0.000022, -0.000136;
-9.047500, -1.680000, -4.760000; -0.674776, -0.631705, 9.231510; 0.000014, -0.000022, -0.000136;
-14.420000, -22.898750, -1.216250; -1.091127, -1.356730, 8.843872; 0.000014, -0.000022, -0.000138;
-11.830000, 7.560000, -3.036250; -1.320838, -0.236889, 9.554541; 0.000014, -0.000022, -0.000138;
6.711250, 20.063749, -0.192500; -1.026521, -0.796810, 9.525826; 0.000014, -0.000022, -0.000138;
11.856250, 1.881250, -0.078750; -0.839881, -1.055235, 9.633504; 0.000013, -0.000021, -0.000137;
5.530000, -7.953750, 6.055000; -1.134198, -0.696311, 9.604790; 0.000013, -0.000021, -0.000137;
1.137500, 1.828750, -1.286250; -0.710668, -0.703490, 9.468399; 0.000013, -0.000021, -0.000137;
-4.025000, 12.801250, -4.305000; -1.249053, -0.796810, 9.698110; 0.000012, -0.000021, -0.000137;
-2.773750, 11.322500, 1.557500; -0.854238, -1.155733, 9.324830; 0.000012, -0.000021, -0.000137;
-4.585000, -0.901250, 3.815000; -0.990629, -1.134198, 9.683753; 0.000012, -0.000021, -0.000137;
-4.480000, -2.362500, 6.483750; -0.940379, -0.839881, 9.209974; 0.000012, -0.000021, -0.000137;
-5.293750, -3.263750, 4.077500; -0.394816, -0.660419, 9.533005; 0.000012, -0.000021, -0.000137;
-14.953750, 8.487500, -2.730000; -1.299303, -0.954736, 9.123833; 0.000012, -0.000021, -0.000137;
-10.088750, 1.811250, 2.362500; -0.997807, -0.961915, 9.296116; 0.000012, -0.000021, -0.000137;
-3.167500, 0.236250, 4.410000; -0.710668, -0.588634, 9.669396; 0.000012, -0.000021, -0.000137;
4.541250, -16.082500, -0.026250; -0.926022, -0.990629, 9.863214; 0.000012, -0.000021, -0.000137;
2.747500, -33.241249, 2.703750; -1.758725, -0.882951, 9.332007; 0.000012, -0.000021, -0.000137;
-0.043750, -7.131250, -3.158750; -1.722832, -0.904487, 9.296116; 0.000010, -0.000022, -0.000139;
-0.078750, 1.146250, -3.263750; -2.067399, -0.897308, 9.145368; 0.000010, -0.000022, -0.000139;
-0.805000, 8.872500, -0.490000; -1.758725, -0.875773, 9.231510; 0.000010, -0.000022, -0.000139;
-3.342500, 26.162500, -2.887500; -1.622334, -0.796810, 9.023335; 0.000010, -0.000021, -0.000139;
-1.330000, 34.457500, -4.068750; -1.701297, -0.358923, 10.315457; 0.000010, -0.000021, -0.000139;
-12.810000, 18.453751, -9.581250; -0.811167, -1.313660, 8.779265; 0.000010, -0.000021, -0.000139;
-18.567499, 5.985000, 4.742500; -0.631705, -0.653241, 10.164711; 0.000010, -0.000021, -0.000139;
-4.156250, 2.135000, 3.088750; -1.019342, -0.653241, 9.748360; 0.000011, -0.000022, -0.000138;
2.275000, 6.116250, 3.036250; -1.385444, -0.717847, 9.525826; 0.000011, -0.000022, -0.000138;
6.090000, 2.511250, -0.358750; -1.105484, -0.531207, 9.238688; 0.000011, -0.000022, -0.000138;
0.866250, 7.568750, 0.358750; -1.349552, -1.040878, 9.217153; 0.000012, -0.000020, -0.000137;
-0.122500, 1.750000, 4.033750; -1.127019, -1.048056, 9.353543; 0.000012, -0.000020, -0.000137;
-3.648750, 6.930000, 3.018750; -1.004985, -0.933201, 9.231510; 0.000012, -0.000020, -0.000137;
-11.725000, 4.602500, 0.586250; -1.406980, -0.739382, 9.418150; 0.000011, -0.000021, -0.000137;
-5.460000, 4.716250, -2.283750; -1.399801, -0.373280, 9.181260; 0.000011, -0.000021, -0.000137;
-1.898750, -0.148750, -0.726250; -0.976272, -1.091127, 9.303294; 0.000011, -0.000021, -0.000137;
2.773750, 4.515000, -9.572500; -1.651048, -0.559920, 9.533005; 0.000011, -0.000020, -0.000138;
-2.231250, -8.662500, -10.088750; -1.162912, -1.026521, 9.992428; 0.000011, -0.000020, -0.000138;
9.878750, 6.081250, -1.330000; -1.816152, -0.969093, 9.174082; 0.000011, -0.000020, -0.000138;
-7.630000, -22.645000, 8.347500; -1.686940, -0.789631, 8.779265; 0.000011, -0.000020, -0.000138;
1.155000, -38.981251, -2.292500; -1.852045, -0.775274, 9.461221; 0.000009, -0.000019, -0.000138;
8.680000, -25.628750, -0.805000; -2.742175, -0.882951, 8.922835; 0.000009, -0.000019, -0.000138;
-2.476250, -6.781250, -2.205000; -2.541178, -1.083949, 8.994620; 0.000009, -0.000019, -0.000138;
-10.648750, 26.512501, 5.617500; -2.476571, -1.292124, 9.554541; 0.000006, -0.000018, -0.000140;
-16.913750, 36.251251, 5.923750; -2.720639, -1.098306, 9.454042; 0.000006, -0.000018, -0.000140;
-8.172500, 33.687500, -4.068750; -2.397608, -0.832702, 9.145368; 0.000006, -0.000018, -0.000140;
-4.156250, 17.745001, -11.410000; -1.808974, -0.681954, 9.238688; 0.000010, -0.000019, -0.000139;
2.563750, 24.368750, -7.997500; -1.701297, -0.760918, 9.497113; 0.000010, -0.000019, -0.000139;
-1.645000, 29.006250, -5.031250; -1.414158, -0.775274, 9.619146; 0.000010, -0.000019, -0.000139;
-10.150000, 20.378750, -6.352500; -0.760918, -0.143569, 9.296116; 0.000012, -0.000019, -0.000138;
-7.052500, 31.736250, 4.453750; -1.277767, -0.567099, 9.353543; 0.000012, -0.000019, -0.000138;
-12.083750, 16.467501, -2.957500; -0.631705, -0.351745, 9.238688; 0.000012, -0.000019, -0.000138;
1.207500, 23.222500, 1.277500; -0.839881, -0.524028, 9.533005; 0.000014, -0.000020, -0.000137;
-4.375000, 17.491251, 3.788750; -0.581456, -0.696311, 9.482756; 0.000014, -0.000020, -0.000137;
-6.343750, 28.962500, 1.645000; -0.531207, -0.667598, 9.690931; 0.000014, -0.000020, -0.000137;
-10.491250, 13.702500, 1.391250; -0.064606, -0.409173, 9.030513; 0.000014, -0.000020, -0.000137;
-1.102500, 14.376250, 2.222500; -0.086142, -0.423530, 9.339187; 0.000015, -0.000021, -0.000136;
0.980000, 18.147501, 6.422500; -0.122034, -0.409173, 9.475577; 0.000015, -0.000021, -0.000136;
0.507500, 13.615000, -0.778750; -0.057428, -0.610170, 9.482756; 0.000015, -0.000021, -0.000136;
-5.136250, 6.842500, -11.060000; 0.272782, -0.588634, 9.540184; 0.000017, -0.000021, -0.000134;
-0.367500, -0.210000, -13.518750; -0.129212, -0.610170, 9.497113; 0.000017, -0.000021, -0.000134;
-3.123750, -6.947500, -24.298750; 0.143569, -0.588634, 9.159724; 0.000017, -0.000021, -0.000134;
3.806250, -3.745000, -15.452500; 0.035892, -0.538385, 9.561719; 0.000016, -0.000020, -0.000134;
-0.376250, -6.291250, -15.898750; -0.430708, -0.775274, 9.576077; 0.000016, -0.000020, -0.000134;
-1.330000, 0.166250, -7.673750; -0.150748, -0.782453, 9.497113; 0.000016, -0.000020, -0.000134;
-3.736250, 0.761250, -5.880000; -0.229711, -0.710668, 9.482756; 0.000014, -0.000018, -0.000135;
-4.217500, 3.395000, -3.211250; -0.157926, -0.681954, 9.396614; 0.000014, -0.000018, -0.000135;
-1.793750, 0.673750, -4.042500; -0.373280, -0.818345, 9.626326; 0.000014, -0.000018, -0.000135;
-5.048750, 3.071250, -2.642500; -0.437887, -0.768096, 9.339187; 0.000014, -0.000018, -0.000135;
-7.673750, 5.862500, -1.610000; -0.753739, -0.524028, 9.504292; 0.000013, -0.000017, -0.000135;
-5.687500, 5.390000, -3.998750; -0.229711, -0.445065, 9.382257; 0.000013, -0.000017, -0.000135;
-5.442500, 3.561250, 0.630000; -0.423530, -0.387637, 9.540184; 0.000013, -0.000017, -0.000135;
-2.458750, 5.022500, -1.356250; -0.416351, -0.595813, 9.683753; 0.000015, -0.000018, -0.000136;
-2.196250, 2.590000, -0.525000; -0.373280, -0.768096, 9.604790; 0.000015, -0.000018, -0.000136;
-5.722500, 2.966250, -1.723750; -0.545564, -0.602991, 9.418150; 0.000015, -0.000018, -0.000136;
-3.683750, 3.132500, -2.870000; -0.423530, -0.473779, 9.482756; 0.000014, -0.000017, -0.000135;
-5.040000, 2.555000, -2.117500; -0.380459, -0.315853, 9.288938; 0.000014, -0.000017, -0.000135;
-1.242500, 1.391250, -2.940000; -0.509671, -0.445065, 9.604790; 0.000014, -0.000017, -0.000135;
-4.252500, 4.558750, 1.006250; -0.358923, -0.473779, 9.418150; 0.000014, -0.000018, -0.000136;
-4.987500, 1.067500, -0.551250; -0.366102, -0.538385, 9.375079; 0.000014, -0.000018, -0.000136;
-2.791250, 4.567500, 0.560000; -0.703490, -0.445065, 9.554541; 0.000014, -0.000018, -0.000136;
-2.747500, 4.602500, 2.205000; -0.732204, -0.581456, 9.568897; 0.000014, -0.000018, -0.000136;
-8.636250, 4.611250, -0.402500; -0.811167, -0.430708, 9.554541; 0.000013, -0.000018, -0.000136;
-6.413750, 1.505000, -1.610000; -0.681954, -0.394816, 9.633504; 0.000013, -0.000018, -0.000136;
-10.106250, -0.428750, 1.172500; -0.602991, -0.294317, 9.547362; 0.000013, -0.000018, -0.000136;
-6.693750, -1.426250, 5.565000; -0.574277, -0.107677, 9.324830; 0.000014, -0.000019, -0.000136;
0.000000, -5.048750, 7.787500; -0.782453, -0.100499, 9.102297; 0.000014, -0.000019, -0.000136;
2.266250, -0.665000, 8.767500; -0.918844, -0.466600, 9.310472; 0.000014, -0.000019, -0.000136;
-4.812500, 3.500000, 5.355000; -0.897308, -0.488136, 9.439685; 0.000013, -0.000019, -0.000137;
-4.655000, 7.437500, 6.781250; -1.119841, -0.502493, 9.317652; 0.000013, -0.000019, -0.000137;
-7.070000, 9.940000, 0.175000; -1.148555, -0.416351, 9.482756; 0.000013, -0.000019, -0.000137;
-3.596250, 7.201250, -3.762500; -0.660419, -0.337388, 9.533005; 0.000013, -0.000020, -0.000137;
-5.565000, 10.657500, -2.555000; -0.725025, -0.229711, 9.583255; 0.000013, -0.000020, -0.000137;
-4.488750, 8.041250, -1.785000; -0.567099, -0.136391, 9.540184; 0.000013, -0.000020, -0.000137;
-3.902500, 6.553750, 0.901250; -0.825524, -0.165105, 9.497113; 0.000013, -0.000020, -0.000137;
-4.725000, 5.626250, 0.428750; -0.509671, -0.165105, 9.382257; 0.000013, -0.000019, -0.000137;
0.166250, 4.261250, 2.756250; -0.588634, -0.258425, 9.475577; 0.000013, -0.000019, -0.000137;
0.210000, 5.818750, 4.602500; -0.868595, -0.337388, 9.353543; 0.000013, -0.000019, -0.000137;
0.008750, 2.257500, -0.980000; -0.610170, -0.574277, 9.647861; 0.000014, -0.000019, -0.000137;
-4.952500, 6.475000, 3.132500; -0.782453, -0.344566, 9.317652; 0.000014, -0.000019, -0.000137;
-7.078750, 8.706250, 2.625000; -0.775274, -0.114855, 9.267402; 0.000014, -0.000019, -0.000137;
